customer_id,age,gender,city_tier,income,spending_score,num_transactions,membership_years,preferred_category,discount_usage,credit_score,annual_revenue
1346,22,Female,Tier1,34499.172865867695,70,16,4,Electronics,0.269066561428211,,11851.252626934287
1347,9,Female,Tier1,12071.101768574243,65,15,16,Electronics,0.43580828981947384,683.0,7412.312583062729
1348,51,Male,Tier1,13241.233530324422,98,21,11,Electronics,0.17988578420795368,671.0,6438.945533610886
1349,23,Female,Tier2,13503.143205318478,59,16,5,Grocery,0.35735212618278034,596.0,5620.542789823144
1350,37,Male,Tier2,,78,23,11,Grocery,0.2470972756116049,,8637.080352797646
1351,25,Male,Tier3,15742.582231163282,36,20,14,Fashion,0.3907164676722613,662.0,8135.730284279855
1352,18,Female,Tier1,2614.26034191534,27,17,18,Electronics,0.24822039980598215,644.0,4920.43184442992
1353,46,Male,Tier3,9654.676518385208,73,28,9,Grocery,0.09144841897110087,689.0,6398.515787356408
1354,49,Male,Tier3,16139.51053146055,55,34,1,Fashion,0.2406720890039728,504.0,5373.8028162675755
1355,33,Male,Tier1,8486.757250534147,70,27,11,Luxury,0.45104623545735756,641.0,5727.371819728369
1356,8,Male,Tier1,9419.425574290777,95,18,11,Luxury,0.1508652389598113,554.0,6065.861428958121
1357,33,Female,Tier3,92566.20908454068,81,14,6,Grocery,0.24027516847136238,652.0,32872.96752655193
1358,44,Male,Tier2,21893.929247911004,53,24,0,Electronics,0.1595722811204542,592.0,6894.694477156373
1359,22,Male,Tier2,16809.839919676764,60,18,17,Electronics,0.38158580547892545,597.0,8663.08649117466
1360,42,Male,Tier2,35141.58265924618,61,20,2,Fashion,0.41164626273894206,543.0,12261.407400643766
1361,39,Male,Tier1,49131.15312865856,36,26,19,Fashion,0.1576173236137763,,16846.894317742066
1362,46,Male,Tier1,105707.4831124803,85,18,4,Grocery,0.23617422291994392,595.0,30810.83524216289
1363,41,Female,Tier2,72675.60954188003,27,28,19,Electronics,0.10676685089248424,600.0,23732.1364870201
1364,28,Male,Tier1,29862.720657916652,41,22,14,Grocery,,772.0,9822.880514577442
1365,54,Female,Tier2,7532.893197386408,28,26,9,Electronics,0.15704583912196482,695.0,5754.959995966846
1366,38,Other,Tier3,10919.029077347093,16,16,18,Electronics,0.3837852503878791,487.0,7306.1467081587125
1367,39,Female,Tier2,16625.602198390734,35,23,0,Electronics,0.6291945852937246,760.0,4636.965625816698
1368,28,Male,Tier3,31400.975665037844,36,23,6,Fashion,0.2118484487361359,,7874.476809597883
1369,34,Male,Tier1,23529.76665822931,56,33,17,Electronics,0.030620584012041978,774.0,12455.21134395273
1370,29,Female,Tier2,,99,23,1,Grocery,0.1286311030280663,703.0,2963.116029888818
1371,37,Female,Tier2,,19,14,18,Electronics,0.1388325306523651,561.0,6008.512211365671
1372,60,Female,Tier3,26404.9200554871,57,24,9,Grocery,0.3101570125766353,,10548.338122972944
1373,23,Female,Tier2,,85,16,14,Grocery,0.4152147157377789,,8883.692857896154
1374,20,Female,Tier1,19016.95431588979,33,21,9,Fashion,0.18866631041439125,580.0,9937.865499600157
1375,57,Female,Tier3,30885.68966042469,23,25,9,Electronics,0.24525829963301754,561.0,10485.9670463099
1376,37,Female,Tier2,52720.97814694884,63,21,11,Electronics,0.11599978594325912,599.0,15677.453081863485
1377,31,Male,Tier1,27365.77039273375,70,21,7,Grocery,0.36203691274322214,663.0,10608.552663483079
1378,52,Other,Tier2,11394.029300863365,96,24,13,Electronics,0.11367920036154423,614.0,6901.657752090481
1379,32,Female,Tier3,84175.0421666089,22,21,1,Electronics,0.33452870878938334,610.0,34292.2275542188
1380,61,Male,Tier2,19469.103695767084,67,23,16,Electronics,0.07849376836632894,626.0,11483.380488472545
1381,48,Female,Tier1,22811.004295561033,99,20,5,Grocery,0.30988919095677103,769.0,10245.22045100568
1382,34,Female,Tier3,13938.908385411021,80,19,7,Electronics,0.08986542700837671,823.0,6824.954146387368
1383,65,Female,Tier2,10382.848239362731,59,32,0,Electronics,0.00977031362304874,,5053.599444595972
1384,32,Female,Tier2,10991.790472906943,25,21,2,Fashion,0.12765215367790592,,4415.490570733426
1385,48,Male,Tier1,9424.274441813897,17,16,14,Electronics,0.6751543536695164,582.0,6070.82714746618
1386,43,Other,Tier1,2678.577754025366,39,23,16,Electronics,0.3784066208591745,711.0,4686.862206082098
1387,55,Female,Tier2,19744.261914357143,77,21,6,Electronics,0.4684497766792797,611.0,7575.81840365367
1388,58,Female,Tier3,47650.299708229875,92,17,13,Grocery,0.1277599399918605,593.0,14305.860788216678
1389,40,Male,Tier1,11058.794763739948,75,14,2,Electronics,0.2975228994832947,810.0,3876.9899732293343
1390,30,Male,Tier1,,74,24,17,Fashion,0.15131461641531568,541.0,47787.931221846324
1391,45,Female,Tier1,58131.587226500844,39,17,4,Grocery,0.17822044489300842,453.0,22088.256990492013
1392,31,Male,Tier2,21747.265747821795,24,20,19,Electronics,0.38661488140892875,708.0,11427.973335104345
1393,64,Male,Tier1,10119.734676919878,38,19,14,Fashion,0.37019759311374106,,7110.797085050462
1394,41,Female,Tier1,7201.405419469932,88,15,5,Electronics,0.41353257288776746,598.0,2986.2402021146263
1395,35,Female,Tier1,20341.56131286232,97,32,2,Electronics,0.2198153227825336,,8416.183909525129
1396,42,Male,Tier2,23102.230557852206,81,18,17,Grocery,0.6948362585674053,708.0,9520.51250951931
1397,23,Male,Tier1,19090.17378453851,57,20,19,Grocery,0.3277471243148822,645.0,10599.494337660743
1398,28,Male,Tier1,46561.35499950245,44,19,2,Electronics,0.22067002855741916,593.0,13204.023217913335
1399,54,Female,Tier3,62815.52073408845,36,14,7,Electronics,0.09156252794477072,685.0,19063.771968255984
1400,32,Male,Tier1,30664.83152779245,99,15,18,Electronics,0.2585035395742395,511.0,14601.009679272674
1401,27,Male,Tier1,31841.513751607155,70,15,17,Electronics,0.14113670711465698,608.0,13949.375481127574
1402,46,Female,Tier3,,80,20,14,Grocery,0.09488685320202442,647.0,8266.160752428777
1403,54,Other,Tier1,21950.766703843507,45,23,13,Grocery,0.47955829983330583,,8200.697781241648
1404,48,Female,Tier2,29382.173250144908,92,20,15,Electronics,0.20397582419348187,638.0,11321.443134941597
1405,51,Male,Tier1,17646.33312930258,96,22,2,Electronics,0.3593803514413815,594.0,6372.2251266586145
1406,30,Male,Tier2,34982.14332478715,26,25,14,Electronics,0.27048750346737954,723.0,12152.568092341216
1407,22,Female,Tier1,,11,16,18,Electronics,0.19890955706167673,517.0,7485.4532102598
1408,58,Male,Tier3,,52,21,7,Electronics,0.1928531996864055,627.0,5491.3427309648105
1409,36,Female,Tier1,10584.657570102225,25,18,1,Electronics,0.4261505444054459,608.0,3747.480177676905
1410,36,Male,Tier1,,31,18,16,Electronics,0.4721562235658095,730.0,7990.939926928861
1411,55,Male,Tier2,18013.93749068736,85,20,11,Electronics,0.4400901178151389,,7726.95639795133
1412,46,Female,Tier3,45268.36828362591,45,15,18,Grocery,0.21647963466680892,685.0,20115.846089915198
1413,45,Female,Tier1,22674.642925676748,67,18,10,Electronics,0.6050657279735583,676.0,9515.31709786704
1414,65,Female,Tier3,8964.114317093674,76,28,17,Fashion,0.42841262363824906,503.0,6644.84059745652
1415,32,Male,Tier1,8255.440140081479,40,26,12,Fashion,0.10796833757162015,644.0,5601.699637551921
1416,51,Male,Tier2,16461.8642915369,46,26,13,Luxury,0.5678253447480206,510.0,9548.888715076266
1417,40,Female,Tier1,39500.97843088284,54,23,11,Fashion,0.4195022721386305,678.0,16951.1617938327
1418,43,Female,Tier2,58810.980600366296,41,25,14,Grocery,0.1833481375510805,591.0,20462.90283661092
1419,58,Male,Tier1,7233.400251265427,89,27,20,Grocery,0.4463145028447369,744.0,7178.357546237046
1420,46,Male,Tier1,28585.267026051453,81,23,7,Electronics,0.32383592307474157,635.0,10390.40662073367
1421,46,Male,Tier1,16625.439096035065,38,28,1,Grocery,0.47059398331326174,588.0,6658.839705029874
1422,52,Other,Tier1,17554.14617981416,100,14,7,Grocery,0.19107462693479346,745.0,7319.516617558782
1423,35,Female,Tier3,10457.039686113027,36,11,4,Electronics,0.37208344965675544,580.0,3060.971381754085
1424,29,Female,Tier3,18881.83686948632,83,16,1,Grocery,0.2390923857922203,721.0,7504.191905191318
1425,27,Male,Tier2,10133.219631414193,44,19,9,Electronics,0.08767422146788129,687.0,6386.616207400954
1426,16,Other,Tier1,18286.2438424475,57,15,9,Electronics,0.2003166814074748,620.0,7401.4889750690945
1427,64,Male,Tier1,49206.47452254911,66,19,3,Electronics,0.23357945711146666,,16842.795008479432
1428,26,Female,Tier2,34264.53948055697,81,26,3,Grocery,0.31061506453400034,749.0,13727.81736367575
1429,37,Female,Tier3,,30,20,7,Fashion,0.1193163338790854,690.0,41790.46568373985
1430,36,Male,Tier1,31839.090052328054,10,18,5,Fashion,0.09334001858411747,588.0,12196.664927168646
1431,43,Male,Tier3,24888.537837240783,99,18,14,Grocery,0.04717830974531756,669.0,11554.577140468731
1432,49,Male,Tier3,32436.088524264538,61,19,17,Electronics,0.6693825792235307,730.0,14807.797688534616
1433,50,Male,Tier3,12796.683073060241,63,19,20,Fashion,0.16740055597164902,658.0,9235.306207049272
1434,33,Female,Tier1,5114.219906811565,36,25,7,Electronics,0.39368592285557397,669.0,3926.528124741363
1435,37,Female,Tier1,38457.915020001914,54,23,19,Fashion,0.271423749029406,732.0,13737.27514264599
1436,43,Female,Tier1,6268.35751941649,97,14,6,Electronics,0.2886975631573225,,3547.278114356498
1437,37,Female,Tier2,48296.807430484274,65,22,19,Electronics,,640.0,19911.885720320937
1438,59,Female,Tier1,37256.04976201768,82,17,16,Grocery,0.265602687592787,543.0,12225.197727618131
1439,45,Male,Tier1,12153.046985191711,4,25,18,Grocery,0.1869254645081614,545.0,8695.487011592872
1440,48,Male,Tier2,16231.9570551967,55,20,1,Electronics,0.24304919335976108,594.0,4909.698445577659
1441,47,Other,Tier1,21849.274049947566,54,15,11,Grocery,0.26992389194377264,,10676.370622148137
1442,54,Male,Tier1,11550.45463838242,91,24,18,Electronics,0.5203671711607203,515.0,7282.715574271113
1443,42,Female,Tier2,32156.314972663316,89,19,4,Electronics,,797.0,12189.77078444114
1444,24,Male,Tier2,34203.007134941676,64,28,11,Grocery,0.10220396684661529,692.0,12587.305581546381
1445,44,Female,Tier2,8021.871212374583,92,16,16,Electronics,0.2822869361453516,608.0,6630.65438775163
1446,32,Female,Tier1,12379.828523090848,22,18,4,Grocery,0.3838314457292997,647.0,5887.3624936100105
1447,33,Male,Tier2,,25,21,1,Electronics,0.4097023506822471,507.0,7886.194847553081
1448,47,Male,Tier2,48942.73556221793,81,15,3,Electronics,0.12931786966613137,742.0,14361.84083426972
1449,54,Female,Tier1,34773.104124314625,59,24,5,Electronics,0.21964914443182543,494.0,13145.108995780178
1450,40,Male,Tier2,4308.552108399791,57,28,8,Electronics,0.2807257045075378,690.0,3854.793121503968
1451,43,Male,Tier1,17954.643936825618,54,22,9,Electronics,0.20005229662563406,502.0,7063.605906258093
1452,60,Female,Tier1,30664.825634470668,44,20,10,Grocery,0.2678852188911653,616.0,11144.049554679368
1453,42,Male,Tier1,12582.07080732873,52,24,1,Luxury,0.552052784406938,,4590.288061954635
1454,71,Female,Tier1,11918.074009986402,76,14,20,Fashion,0.4782794534604537,519.0,7417.790716454254
1455,46,Female,Tier1,13057.679693298849,16,23,8,Grocery,0.4350282909969287,638.0,6060.285415423324
1456,18,Male,Tier3,17754.885783500442,16,13,19,Electronics,0.36583184587484135,700.0,8915.573362303832
1457,49,Female,Tier1,11099.26984632515,81,10,16,Electronics,0.21568254512413326,687.0,6821.95841622539
1458,44,Female,Tier3,34959.70036051197,55,27,8,Electronics,0.2110145508829121,655.0,12829.464877602179
1459,55,Male,Tier2,12058.305705191447,61,17,7,Electronics,0.3585045597422398,689.0,4594.386839203093
1460,48,Male,Tier1,10664.640059201449,95,21,4,Fashion,0.2970554858578619,601.0,4732.7757389362705
1461,38,Male,Tier1,,79,18,4,Electronics,0.4398086206975376,804.0,5594.159285757582
1462,25,Male,Tier2,62021.82311578869,77,18,5,Electronics,0.1654453571496797,521.0,17534.34694164395
1463,37,Male,Tier2,31815.087563802274,40,18,15,Electronics,0.15954187777916687,742.0,11834.0988755455
1464,29,Male,Tier1,33263.124304052304,91,20,0,Electronics,0.2414309252095454,665.0,11027.886908774923
1465,33,Male,Tier1,26913.30061136147,21,23,8,Electronics,0.5277242144486495,699.0,10836.037527043518
1466,47,Female,Tier2,11351.592697399898,66,17,20,Grocery,0.0942131793631213,713.0,8234.119163683397
1467,60,Female,Tier1,,8,17,6,Electronics,0.5072255471579934,694.0,6276.890791487498
1468,44,Female,Tier3,,71,24,10,Grocery,0.1603213802185099,,6788.385962993861
1469,25,Female,Tier2,47291.79070199449,10,15,14,Electronics,0.3332080388859563,627.0,17714.5675602641
1470,45,Female,Tier1,27085.009853685788,57,25,4,Grocery,0.4422605937079796,533.0,8576.043795416675
1471,54,Female,Tier1,6856.044892108013,4,22,18,Grocery,0.4311124838637329,626.0,6495.00397866437
1472,32,Female,Tier1,60892.004426248204,43,20,5,Grocery,0.39551698418688946,675.0,19433.071285311526
1473,38,Male,Tier3,17459.40931773784,100,23,13,Electronics,0.4695987027924847,698.0,9064.600798889747
1474,40,Female,Tier1,34799.71966630446,99,24,19,Electronics,0.14305039301006514,681.0,15128.711348456667
1475,30,Male,Tier1,46011.03592142759,63,21,13,Fashion,,,17335.67421527866
1476,47,Male,Tier2,3664.8838479466117,43,22,10,Electronics,0.1475560723630411,605.0,3907.276735006832
1477,38,Female,Tier1,30279.263827798877,67,19,3,Electronics,0.26395953365729935,597.0,10129.056190354611
1478,45,Male,Tier1,18456.95889931192,82,22,9,Electronics,0.3984658202756843,545.0,9914.948556160954
1479,29,Male,Tier3,4042.730471320022,51,15,1,Grocery,0.3580300758716277,583.0,1430.4484445724315
1480,34,Female,Tier1,9968.954922370465,56,17,3,Electronics,0.4672583795843952,,3746.814468842523
1481,48,Female,Tier3,16022.896681588281,43,24,19,Grocery,0.23303741069710507,763.0,10201.049307248417
1482,35,Female,Tier3,39813.28636127252,24,18,9,Grocery,0.4429931124312908,573.0,12777.444553034915
1483,60,Female,Tier1,,96,27,0,Electronics,0.17044083322070308,559.0,7127.856720873635
1484,35,Male,Tier1,,34,11,13,Electronics,0.3773431866180761,602.0,9981.27756274019
1485,42,Male,Tier1,,59,21,17,Electronics,0.1280317934241039,676.0,10201.635062462581
1486,51,Female,Tier2,47170.9252833312,2,17,11,Electronics,0.33041468743746766,747.0,16293.764196228247
1487,22,Male,Tier1,31720.60693251671,2,23,18,Electronics,0.15520189890097896,643.0,11499.716094489495
1488,18,Female,Tier3,24686.17963931607,10,21,11,Electronics,0.4703854591655656,534.0,12270.42816930763
1489,21,Male,Tier2,9895.21809934487,23,15,4,Grocery,0.5830265072787735,551.0,3872.0110209297027
1490,55,Male,Tier1,23953.927828725537,15,20,3,Grocery,0.2183365861390073,665.0,8757.800687085837
1491,33,Female,Tier2,154401.28881192548,76,26,12,Electronics,0.3161065673746864,729.0,46200.96535441624
1492,70,Female,Tier1,38433.590182639375,17,13,17,Grocery,0.2086790112531523,,15690.79746022374
1493,33,Female,Tier3,13127.44100442877,82,17,11,Grocery,0.25880737701541257,555.0,7374.479660686112
1494,42,Female,Tier2,80557.13177323937,14,26,15,Electronics,0.2885689182309108,661.0,27594.290736217306
1495,58,Male,Tier1,12728.826009881499,81,27,5,Electronics,0.31009289016030356,567.0,5362.7134353458805
1496,64,Male,Tier1,36315.96855057782,79,22,6,Fashion,0.1542068422567272,578.0,10670.524945942949
1497,64,Male,Tier3,21325.527717415505,76,15,8,Grocery,0.5422246399669098,571.0,9457.8119146494
1498,54,Male,Tier2,25021.49064587254,16,21,9,Grocery,0.1696470517893248,623.0,9635.232507186729
1499,52,Male,Tier3,25672.63205042187,32,23,4,Electronics,0.10345417617861098,579.0,10257.327914892854
1500,47,Female,Tier1,18521.770472754237,23,21,20,Grocery,0.41093036343040945,848.0,10836.865588607263
1501,49,Male,Tier1,,34,20,3,Grocery,0.5455254999663212,613.0,5897.103628272934
1502,33,Female,Tier1,8762.321329740613,98,19,10,Electronics,0.3187471570400831,729.0,5225.54718746373
1503,30,Female,Tier2,10021.486118418046,16,31,18,Fashion,0.107409480081825,597.0,8054.89717702706
1504,39,Male,Tier1,27827.348900629648,34,27,6,Electronics,0.38653644640370255,828.0,11632.924082610207
1505,37,Male,Tier1,,71,22,12,Electronics,0.33521441289771375,677.0,6706.143677247357
1506,34,Male,Tier2,11649.203389608729,33,19,12,Electronics,0.2165412908227118,716.0,6509.794750589022
1507,48,Female,Tier2,159392.77696435066,68,30,20,Grocery,0.02548787998659733,602.0,55626.956929386055
1508,51,Male,Tier1,125811.72189110213,43,30,17,Grocery,0.1327920668717574,728.0,44482.53021812733
1509,41,Male,Tier1,33076.45127251884,64,14,8,Grocery,0.14535267869716373,676.0,13105.429580213467
1510,57,Female,Tier2,36499.65971542931,71,16,12,Fashion,0.31383009297828834,619.0,11409.464205678856
1511,26,Male,Tier1,12472.834910086925,18,24,12,Electronics,0.43713529121652933,563.0,6701.013498292655
1512,37,Female,Tier1,9607.807642242245,68,23,4,Grocery,0.1256159504652507,630.0,4902.796703336854
1513,31,Female,Tier1,,61,14,11,Grocery,0.14846344520779567,624.0,6829.921175044148
1514,17,Female,Tier2,22031.03869923958,75,23,0,Luxury,0.3131258270549169,719.0,9381.153691697633
1515,39,Male,Tier3,36284.80333449636,20,16,17,Electronics,0.5114719194304901,631.0,11764.25427431681
1516,38,Female,Tier1,,11,12,20,Luxury,0.2482953602171305,496.0,5839.404550967625
1517,58,Female,Tier1,99019.59289114109,79,14,20,Electronics,0.3468767347385816,701.0,30523.525929374802
1518,47,Male,Tier3,26202.688570521317,46,21,16,Grocery,0.20952284525271522,753.0,10818.19237609907
1519,27,Male,Tier3,7439.153240698515,64,26,9,Grocery,0.03295955545652701,516.0,5485.294015204079
1520,62,Male,Tier2,24593.37450904253,81,28,8,Fashion,0.23472501810446997,794.0,10248.120667557632
1521,54,Female,Tier3,11711.00639177484,98,23,19,Electronics,0.5657156336973649,761.0,7376.860065490261
1522,46,Female,Tier2,11150.30278672588,76,27,7,Electronics,0.19405139597768092,599.0,7057.780873222242
1523,37,Female,Tier2,10470.516970198762,28,15,14,Electronics,0.3359085870934754,560.0,6748.0425256326325
1524,28,Female,Tier1,18406.51260186492,48,32,12,Grocery,0.36088079918032295,734.0,9400.48309808752
1525,35,Male,Tier1,95980.5632233962,35,18,20,Grocery,0.6203468851597354,540.0,36528.12222241663
1526,53,Male,Tier1,23502.586009863342,8,16,16,Fashion,0.33868218555032875,596.0,11181.16309959155
1527,62,Female,Tier3,,91,20,8,Electronics,0.16355497987052584,544.0,13526.43812017617
1528,58,Female,Tier3,42487.27920483337,22,16,20,Electronics,0.2017300965022643,650.0,18416.009971481122
1529,34,Male,Tier2,19903.89201053713,24,23,10,Electronics,0.27419390703806196,767.0,8807.037282206158
1530,26,Female,Tier1,9772.093369105725,66,16,3,Electronics,0.05359689167571626,679.0,4605.8515181732655
1531,41,Female,Tier1,7193.1238051208475,95,17,6,Grocery,0.35182961890030456,731.0,3884.713475760582
1532,18,Female,Tier1,16794.109374467167,86,20,19,Fashion,0.1663137627476369,621.0,9439.041619723786
1533,43,Female,Tier1,49057.84638955295,64,16,2,Luxury,0.4017333975177021,657.0,19518.044988080557
1534,38,Female,Tier2,42394.52497926211,65,25,9,Electronics,0.09783445856778723,551.0,15847.351515639642
1535,34,Male,Tier3,,14,23,2,Electronics,,642.0,8930.144198509473
1536,20,Female,Tier1,28917.87027423041,25,26,0,Electronics,0.06674992015894887,590.0,8667.016052439772
1537,46,Male,Tier1,,100,21,13,Grocery,0.3336911154303729,637.0,8321.610072162382
1538,33,Female,Tier2,15724.300611265297,100,21,12,Luxury,0.5670908830477429,631.0,7634.359801095318
1539,25,Male,Tier1,13138.097502056344,3,16,4,Electronics,0.08570904162457597,624.0,5217.979120053595
1540,5,Female,Tier3,7863.482307600413,5,30,7,Electronics,0.2067350022795003,818.0,4761.201429732009
1541,39,Female,Tier1,77496.50144192082,65,23,11,Grocery,0.16643546835245732,,31445.320041097966
1542,61,Male,Tier1,,54,17,5,Grocery,0.19497657268458995,763.0,10397.236628917675
1543,59,Male,Tier1,16159.676624909045,19,16,1,Electronics,0.16070853644330718,793.0,4882.316244800273
1544,34,Other,Tier1,78811.6868442043,97,26,3,Fashion,0.19006504592061568,763.0,24000.31194545996
1545,32,Other,Tier2,90074.07816971651,54,19,4,Electronics,0.11904201663049103,648.0,21342.428794371135
1546,45,Male,Tier1,150483.81970202317,94,23,10,Fashion,0.3949580423149597,640.0,44197.246537614876
1547,28,Other,Tier1,18511.93218567009,76,20,12,Electronics,0.07037071261444398,668.0,8254.063020560467
1548,43,Female,Tier1,23710.2219713596,10,18,7,Electronics,0.38855249122007024,633.0,8833.876606919994
1549,49,Female,Tier1,34740.76796923551,98,15,20,Electronics,0.08734975130204978,566.0,13545.027506413258
1550,54,Male,Tier1,70511.39403599092,16,13,4,Electronics,0.05995676389602749,673.0,16292.32617579044
1551,38,Female,Tier2,23003.835101847442,46,26,5,Electronics,0.5254237641630171,524.0,8042.006481324026
1552,37,Female,Tier2,11066.209997243457,29,22,14,Grocery,0.28271805226936186,661.0,7633.749825750042
1553,29,Female,Tier3,12999.08557341111,15,34,15,Electronics,0.34973930300855705,570.0,7836.950193855689
1554,30,Female,Tier1,50221.67646502299,48,24,10,Grocery,0.40849646509686427,643.0,22728.212465664983
1555,37,Female,Tier1,34020.706577508485,11,22,6,Electronics,0.03583754073968254,665.0,11045.436556420287
1556,44,Female,Tier1,19515.473081376727,34,16,5,Electronics,0.06142990367460492,621.0,7670.968778752195
1557,50,Male,Tier1,18637.368844954628,36,22,11,Luxury,0.12415142644403501,518.0,9068.143195203305
1558,30,Male,Tier2,19516.082007764893,30,26,3,Fashion,0.3656878923816427,554.0,6372.504958313447
1559,57,Male,Tier3,52434.881216691625,99,20,13,Electronics,0.2078089671418309,686.0,14782.770515926139
1560,36,Male,Tier2,12679.38769416358,73,23,10,Electronics,0.2770118177307386,605.0,7365.241243536828
1561,39,Female,Tier1,,82,20,11,Grocery,0.304749312614612,694.0,6236.934885668394
1562,31,Female,Tier1,78571.64333509713,19,16,1,Electronics,,650.0,29775.635568413978
1563,10,Female,Tier3,,68,18,10,Grocery,0.6144538297929536,634.0,8093.008276817762
1564,50,Male,Tier1,20836.673633257666,70,24,12,Electronics,0.4625806857009834,677.0,9772.959882125313
1565,48,Female,Tier1,35231.45194513605,33,18,10,Electronics,0.4312403995038445,596.0,13106.64365529502
1566,36,Male,Tier3,11023.258724557947,96,27,8,Electronics,0.27697445264278675,682.0,5925.713072751269
1567,40,Male,Tier2,37247.76420051026,80,23,20,Grocery,0.4944533323053082,616.0,15115.413599940344
1568,46,Male,Tier2,16849.747196088436,75,17,15,Electronics,0.31737182247994405,852.0,9240.848804013016
1569,21,Female,Tier1,48434.65145419447,22,15,4,Electronics,0.5162129005823389,559.0,21931.33530729195
1570,33,Male,Tier1,7528.010897282164,36,18,11,Grocery,0.5274896042605857,621.0,4935.066995903319
1571,49,Female,Tier1,30196.047930655437,23,16,2,Grocery,,624.0,10436.488845717151
1572,24,Male,Tier2,18734.784341509403,63,23,15,Electronics,0.3136625234326638,541.0,8842.339618589369
1573,43,Female,Tier1,13450.205871091075,26,19,18,Fashion,0.3944107237662995,708.0,8643.347431222819
1574,23,Female,Tier3,37795.34422794475,60,19,16,Grocery,0.29262430878434875,615.0,10550.352362008463
1575,45,Female,Tier3,19854.275512948054,95,23,10,Electronics,0.4486095165877092,459.0,8327.637504378736
1576,39,Female,Tier2,30522.181443420825,93,19,20,Electronics,0.3563757874007416,705.0,14306.520771421894
1577,20,Female,Tier1,53423.09085770909,5,16,18,Grocery,,599.0,20751.07388615269
1578,53,Female,Tier1,38332.25358583131,54,21,17,Electronics,0.17671977046151038,641.0,15589.222530302144
1579,31,Female,Tier2,10339.638699875799,38,27,8,Electronics,0.05081311360481243,704.0,5048.451099956782
1580,30,Male,Tier2,15074.767845238963,62,22,12,Grocery,0.36309757961818584,620.0,8787.24588167571
1581,42,Male,Tier2,,25,26,5,Electronics,0.35711199128793003,620.0,11405.41288844384
1582,53,Male,Tier1,38396.20214080902,98,19,2,Grocery,0.1830467437474029,847.0,12641.522761322844
1583,27,Female,Tier2,16752.966178285926,12,23,11,Electronics,0.28301961154912253,477.0,9147.284287135963
1584,40,Female,Tier2,25298.4254011346,22,18,8,Electronics,0.26386364684092173,547.0,11354.972284706035
1585,45,Female,Tier1,25187.697868405743,9,23,8,Electronics,0.43830643581543366,562.0,9597.802142799297
1586,48,Female,Tier2,27767.718767035065,84,18,14,Electronics,0.46097252375254333,,11209.826214508692
1587,42,Male,Tier2,9650.228187859468,29,26,0,Grocery,0.1288292860188282,598.0,4294.537534320806
1588,35,Female,Tier1,8180.246050186896,44,23,17,Grocery,0.12331742752199082,,7385.7135037723865
1589,30,Other,Tier1,4530.257637621755,93,16,14,Electronics,0.27687633644733683,612.0,4905.543623386101
1590,41,Male,Tier2,23715.705020938214,27,11,7,Luxury,0.4001757266208272,,7519.007941663331
1591,27,Female,Tier1,8476.618106090165,55,15,10,Electronics,0.36462838976907674,,4467.788372801446
1592,4,Male,Tier2,98292.98545074587,81,22,16,Electronics,0.5284688984752927,670.0,29014.710234193553
1593,45,Female,Tier2,34817.70281946171,5,14,13,Electronics,0.7425985411491464,752.0,13957.364334524136
1594,50,Male,Tier3,9630.526176676862,52,22,18,Electronics,0.042610596472931306,685.0,7361.558710752232
1595,11,Female,Tier2,48756.3888242098,13,22,4,Grocery,0.24979711077195438,591.0,17488.46161256303
1596,27,Female,Tier1,48837.25935980672,42,21,1,Electronics,0.07349129637916638,674.0,12661.093469052028
1597,47,Male,Tier1,,15,21,14,Electronics,0.16815863235237952,,17052.348058487336
1598,64,Male,Tier3,12510.828310588651,79,15,18,Electronics,0.08929951919462564,695.0,8321.205356745271
1599,40,Female,Tier1,36360.490359106305,18,15,15,Grocery,0.2685386323292739,662.0,11577.397636340576
1600,31,Other,Tier2,52311.26925696691,50,17,12,Fashion,0.35251343570826627,540.0,23246.50543708409
1601,37,Female,Tier2,,2,15,6,Grocery,0.129587445353888,707.0,25337.258398183323
1602,56,Female,Tier1,7580.845496755587,87,21,16,Electronics,0.2371474451738684,719.0,6812.1269375314405
1603,32,Male,Tier1,18913.9708268391,13,20,18,Grocery,,675.0,10750.929532056027
1604,30,Female,Tier2,12200.028549499308,68,21,6,Electronics,0.2656707628010024,659.0,4501.993427965846
1605,34,Female,Tier3,81217.57840691168,47,26,11,Electronics,0.09672479361681517,,32333.121900024693
1606,28,Female,Tier1,31061.989052764384,89,16,12,Fashion,0.28909314023575305,,13359.050219034823
1607,41,Male,Tier3,41104.52382111854,75,24,12,Electronics,0.10791294321137919,749.0,15133.471885969671
1608,59,Female,Tier2,30743.95747328231,50,23,13,Electronics,0.33683310776824915,655.0,11942.031218166618
1609,43,Female,Tier3,,12,21,14,Electronics,0.5461125276451486,,13015.911132949746
1610,36,Female,Tier1,12036.492012584922,13,28,1,Electronics,0.3808254812616512,700.0,3876.169475262607
1611,36,Female,Tier1,16113.994612607929,9,25,5,Electronics,0.08420889158727077,639.0,7740.509406220079
1612,21,Female,Tier3,23157.193721456835,59,23,8,Electronics,0.3983109499969443,,8552.941076784069
1613,50,Female,Tier3,13988.488250847726,45,17,14,Electronics,0.23751449125742688,687.0,7723.959277302122
1614,39,Male,Tier1,12292.932062916308,70,13,19,Fashion,0.04577767393636594,608.0,8214.993045297753
1615,37,Female,Tier2,19072.941018007758,43,20,15,Grocery,0.14327784286735332,667.0,8288.27672039672
